ID_servicio,Fecha_solicitud,Ciudad,Tipo_servicio,Canal,Tecnico_id,Antiguedad_tecnico_meses,Tiempo_respuesta_horas,Duracion_servicio_min,Costo_repuestos,Valor_servicio,Reproceso,Satisfaccion,Estado
S111983,2026-01-20,Santa Marta,Mantenimiento,Call center,T041,74.0,25.2,44.0,6100.0,86000.0,0,4.0,Completado
S110724,2025-12-03,Barranquilla,Reparación,App,T057,81.0,14.9,92.0,20400.0,171000.0,0,5.0,Completado
S104360,2025-01-19,Santa Marta,Mantenimiento,App,T058,46.0,23.0,64.0,10300.0,116000.0,0,4.0,Completado
S105007,2025-02-21,Santa Marta,Instalación,App,T038,55.0,24.5,158.0,70500.0,228000.0,0,4.0,Completado
S107966,2025-07-18,Montería,Mantenimiento,App,T033,84.0,31.6,70.0,1400.0,103000.0,0,4.0,Completado
S100824,2024-08-07,Barranquilla,Instalación,Presencial,T053,9.0,13.6,151.0,75200.0,384000.0,0,5.0,Completado
S109038,2025-09-12,Barranquilla,Reparación,Call center,T030,62.0,15.6,53.0,67800.0,92000.0,0,5.0,Completado
S100061,2024-07-03,Barranquilla,Mantenimiento,Web,T032,40.0,3.5,63.0,34400.0,130000.0,0,5.0,Reprogramado
S105887,2025-04-09,Santa Marta,Reparación,Presencial,T059,41.0,23.9,105.0,144700.0,228000.0,0,5.0,Completado
S110014,2025-10-30,Barranquilla,Instalación,App,T066,88.0,12.1,94.0,55800.0,300000.0,0,4.0,Completado
S106180,2025-04-24,Santa Marta,Instalación,Presencial,T009,49.0,14.8,175.0,48900.0,276000.0,0,5.0,Completado
S109409,2025-10-01,Santa Marta,Mantenimiento,App,T025,55.0,12.4,53.0,2700.0,85000.0,0,5.0,Completado
S101777,2024-09-28,Santa Marta,Mantenimiento,App,T065,58.0,24.1,52.0,19000.0,94000.0,0,4.0,Completado
S103745,2024-12-24,Cartagena,Instalación,App,T035,25.0,19.7,137.0,195900.0,289000.0,0,4.0,Completado
S115116,2026-06-23,Barranquilla,Instalación,Call center,T076,15.0,18.9,196.0,111200.0,298000.0,0,5.0,Cancelado
S104868,2025-02-15,Barranquilla,Instalación,Call center,T030,55.0,36.1,160.0,61300.0,166000.0,0,3.0,Completado
S109321,2025-09-27,Barranquilla,Instalación,App,T021,87.0,14.9,133.0,175200.0,286000.0,0,5.0,Completado
S102007,2024-10-10,Barranquilla,Reparación,App,T053,11.0,,113.0,74500.0,233000.0,1,4.0,Cancelado
S100903,2024-08-12,Cartagena,Mantenimiento,Call center,T054,21.0,10.9,106.0,28700.0,79000.0,0,4.0,Completado
S112775,2026-03-02,Barranquilla,Mantenimiento,App,T016,68.0,7.9,70.0,7900.0,134000.0,0,4.0,Completado
S104201,2025-01-12,Sincelejo,Reparación,App,T063,46.0,27.6,157.0,166900.0,192000.0,0,3.0,Completado
S111769,2026-01-10,Barranquilla,Garantía,Presencial,T001,26.0,36.2,157.0,117000.0,0.0,0,4.0,Completado
S106779,2025-05-27,Cartagena,Reparación,App,T012,37.0,14.0,135.0,276100.0,241000.0,0,4.0,Completado
S101274,2024-09-01,Montería,Reparación,App,T033,74.0,63.1,84.0,,124000.0,0,3.0,Completado
S110317,2025-11-16,Barranquilla,Reparación,App,T097,7.0,41.6,119.0,61000.0,160000.0,0,4.0,Completado
S113371,2026-03-30,Montería,Instalación,Presencial,T103,14.0,42.3,144.0,31800.0,409000.0,0,4.0,Completado
S100469,2024-07-21,Barranquilla,Reparación,App,T068,56.0,20.9,111.0,89300.0,181000.0,0,5.0,Cancelado
S103458,2024-12-16,Santa Marta,Instalación,Call center,T023,21.0,24.7,228.0,47100.0,281000.0,0,4.0,Completado
S102654,2024-11-14,Santa Marta,Mantenimiento,Call center,T042,24.0,13.9,55.0,27800.0,89000.0,0,4.0,Completado
S114176,2026-05-11,Valledupar,Instalación,App,T062,38.0,8.9,191.0,,437000.0,0,4.0,Completado
S112829,2026-03-04,Santa Marta,Instalación,Call center,T010,76.0,33.3,110.0,30400.0,397000.0,1,3.0,Completado
S109808,2025-10-21,Barranquilla,Instalación,App,T013,27.0,16.7,120.0,18300.0,260000.0,0,5.0,Completado
S104533,2025-01-28,Montería,Reparación,App,T033,79.0,45.9,76.0,54500.0,87000.0,0,4.0,Completado
S112152,2026-01-28,Barranquilla,Garantía,App,T001,27.0,12.4,81.0,60500.0,0.0,0,4.0,Completado
S109581,2025-10-09,Sincelejo,Reparación,App,T063,55.0,16.2,93.0,138000.0,223000.0,0,4.0,Completado
S101697,2024-09-24,Cartagena,Reparación,Call center,T035,22.0,10.7,99.0,49400.0,98000.0,0,5.0,Cancelado
S104865,2025-02-14,Sincelejo,Instalación,Presencial,T040,15.0,27.4,118.0,102600.0,261000.0,0,4.0,Completado
S102629,2024-11-13,Santa Marta,Mantenimiento,Web,T025,44.0,6.8,53.0,18300.0,119000.0,0,5.0,Completado
S111511,2025-12-29,Barranquilla,Instalación,App,T057,82.0,9.4,119.0,16700.0,207000.0,0,5.0,Completado
S113289,2026-03-26,Montería,Instalación,Call center,T091,10.0,,122.0,84700.0,358000.0,0,4.0,Completado
S110282,2025-11-14,Barranquilla,Reparación,App,T057,80.0,12.3,114.0,61400.0,243000.0,0,5.0,Completado
S110403,2025-11-19,Montería,Reparación,App,T033,88.0,27.2,134.0,66100.0,120000.0,0,4.0,Completado
S102866,2024-11-25,Montería,Reparación,App,T064,52.0,26.6,115.0,34000.0,174000.0,0,4.0,Cancelado
S114506,2026-05-28,Cartagena,Mantenimiento,Call center,T073,14.0,23.7,94.0,96100.0,93000.0,0,5.0,Completado
S102151,2024-10-18,Cartagena,Instalación,Call center,T047,29.0,7.1,98.0,27500.0,312000.0,0,4.0,Completado
S108541,2025-08-14,Santa Marta,Reparación,Call center,T069,25.0,14.5,74.0,29500.0,204000.0,0,4.0,Completado
S105548,2025-03-22,Cartagena,Reparación,Call center,T047,34.0,,90.0,104300.0,224000.0,0,4.0,Completado
S101803,2024-09-30,Barranquilla,Reparación,App,T016,51.0,8.3,113.0,84100.0,154000.0,0,5.0,Completado
S111783,2026-01-12,Montería,Garantía,App,T006,30.0,40.6,136.0,84000.0,0.0,0,4.0,Completado
S114047,2026-05-03,Valledupar,Reparación,Call center,T044,86.0,39.2,158.0,52800.0,161000.0,0,3.0,Completado
S105486,2025-03-19,Montería,Reparación,Presencial,T033,80.0,47.1,75.0,46300.0,155000.0,0,4.0,Completado
S106445,2025-05-09,Barranquilla,Instalación,Presencial,T056,42.0,39.4,114.0,11200.0,218000.0,0,4.0,Completado
S101278,2024-09-01,Santa Marta,Reparación,Call center,T041,58.0,25.2,103.0,137500.0,197000.0,0,,Completado
S101405,2024-09-06,Barranquilla,Garantía,App,T056,34.0,6.1,122.0,142400.0,0.0,0,5.0,Completado
S113535,2026-04-07,Santa Marta,Mantenimiento,Call center,T023,37.0,17.7,51.0,2400.0,100000.0,0,5.0,Completado
S113807,2026-04-21,Valledupar,Mantenimiento,Web,T087,13.0,18.8,68.0,300.0,118000.0,0,5.0,Reprogramado
S112951,2026-03-10,Barranquilla,Reparación,Call center,T018,46.0,20.3,96.0,98100.0,130000.0,0,4.0,Completado
S108951,2025-09-07,Barranquilla,Reparación,Call center,T084,6.0,16.2,87.0,5500.0,196000.0,1,4.0,Completado
S106426,2025-05-08,Santa Marta,Instalación,Call center,T041,66.0,39.0,240.0,46700.0,274000.0,0,3.0,Completado
S109229,2025-09-22,Santa Marta,Instalación,App,T034,54.0,19.1,116.0,44300.0,243000.0,0,5.0,Completado
S107060,2025-06-09,Sincelejo,Instalación,Call center,T004,31.0,21.3,151.0,164200.0,271000.0,0,4.0,Completado
S109060,2025-09-13,Barranquilla,Reparación,App,T068,70.0,17.0,91.0,24800.0,159000.0,0,5.0,Reprogramado
S114233,2026-05-13,Santa Marta,Instalación,Call center,T102,1.0,24.2,162.0,224900.0,406000.0,1,3.0,Completado
S113828,2026-04-22,Cartagena,Reparación,Presencial,T020,48.0,18.6,101.0,25600.0,82000.0,0,4.0,Completado
S101502,2024-09-12,Barranquilla,Reparación,Call center,T045,18.0,15.0,71.0,71200.0,142000.0,0,4.0,Completado
S107054,2025-06-09,Santa Marta,Mantenimiento,Presencial,T010,67.0,14.7,55.0,15300.0,105000.0,0,5.0,Completado
S101215,2024-08-28,Barranquilla,Reparación,Presencial,T043,13.0,10.8,86.0,92000.0,144000.0,0,4.0,Completado
S100205,2024-07-09,Barranquilla,Instalación,App,T029,12.0,13.0,162.0,90000.0,212000.0,0,5.0,Completado
S109736,2025-10-17,Barranquilla,Mantenimiento,App,T029,27.0,4.5,61.0,4000.0,85000.0,0,5.0,Completado
S107812,2025-07-11,Valledupar,Instalación,Web,T008,84.0,8.5,188.0,12100.0,356000.0,1,3.0,Completado
S108057,2025-07-22,Cartagena,Reparación,Call center,T015,28.0,21.9,69.0,79300.0,159000.0,0,4.0,Completado
S107434,2025-06-26,Barranquilla,Reparación,App,T030,60.0,25.0,94.0,40700.0,147000.0,0,5.0,Completado
S103575,2024-12-19,Montería,Reparación,App,T046,25.0,35.3,55.0,97800.0,188000.0,0,4.0,Completado
S110797,2025-12-05,Sincelejo,Reparación,App,T011,65.0,12.4,38.0,19100.0,176000.0,0,4.0,Completado
S110304,2025-11-16,Sincelejo,Reparación,Web,T072,14.0,19.5,130.0,9200.0,170000.0,0,4.0,Completado
S109413,2025-10-01,Barranquilla,Instalación,App,T100,6.0,28.8,127.0,138600.0,273000.0,0,4.0,Completado
S101510,2024-09-12,Santa Marta,Instalación,Web,T009,42.0,,117.0,94600.0,278000.0,0,5.0,Completado
S103264,2024-12-09,Valledupar,Reparación,Web,T052,17.0,11.8,128.0,52300.0,135000.0,0,5.0,Completado
S112697,2026-02-25,Santa Marta,Reparación,App,T031,52.0,6.7,87.0,19900.0,221000.0,0,4.0,Completado
S106404,2025-05-06,Santa Marta,Garantía,Call center,T042,30.0,7.0,116.0,155400.0,0.0,1,3.0,Completado
S112979,2026-03-11,Barranquilla,Mantenimiento,Web,T095,8.0,22.2,74.0,16200.0,111000.0,0,4.0,Completado
S105331,2025-03-11,Barranquilla,Reparación,Call center,T013,20.0,26.1,87.0,24100.0,239000.0,0,,Completado
S106451,2025-05-09,Barranquilla,Mantenimiento,Call center,T084,2.0,13.3,88.0,48800.0,72000.0,0,4.0,Completado
S100762,2024-08-03,Barranquilla,Reparación,Call center,T057,65.0,29.4,38.0,92600.0,249000.0,0,4.0,Completado
S108266,2025-07-31,Barranquilla,Mantenimiento,Web,T068,69.0,5.1,51.0,1600.0,91000.0,0,5.0,Completado
S102917,2024-11-27,Barranquilla,Mantenimiento,Call center,T053,12.0,18.9,77.0,10900.0,97000.0,0,4.0,Completado
S101364,2024-09-04,Santa Marta,Reparación,Call center,T059,34.0,16.1,123.0,32400.0,178000.0,0,4.0,Completado
S105125,2025-02-28,Cartagena,Instalación,App,T039,64.0,8.5,163.0,8800.0,327000.0,0,4.0,Completado
S106452,2025-05-09,Santa Marta,Reparación,Call center,T038,58.0,41.2,95.0,83900.0,200000.0,0,5.0,Cancelado
S104378,2025-01-20,Santa Marta,Reparación,Presencial,T058,46.0,30.9,73.0,35600.0,149000.0,0,4.0,Cancelado
S100271,2024-07-11,Cartagena,Instalación,Web,T003,48.0,52.5,250.0,100100.0,341000.0,0,3.0,Completado
S100556,2024-07-25,Barranquilla,Instalación,App,T018,26.0,7.3,167.0,40000.0,252000.0,0,5.0,Completado
S112849,2026-03-05,Barranquilla,Garantía,Call center,T077,9.0,19.3,116.0,107000.0,0.0,0,4.0,Completado
S107402,2025-06-25,Montería,Reparación,Presencial,T055,19.0,47.5,106.0,16400.0,217000.0,0,3.0,Completado
S111014,2025-12-13,Montería,Reparación,App,T074,2.0,43.8,116.0,126700.0,207000.0,0,3.0,Completado
S108606,2025-08-18,Cartagena,Reparación,App,T039,69.0,6.6,97.0,28500.0,222000.0,0,5.0,Completado
S101163,2024-08-26,Sincelejo,Instalación,Web,T050,73.0,10.2,112.0,77600.0,400000.0,0,5.0,Completado
S113918,2026-04-27,Barranquilla,Mantenimiento,Presencial,T056,54.0,22.6,64.0,1600.0,96000.0,0,4.0,Completado
S103287,2024-12-10,Barranquilla,Reparación,App,T032,45.0,17.4,94.0,35400.0,183000.0,0,4.0,Completado
S113534,2026-04-07,Cartagena,Reparación,Call center,T007,33.0,18.5,73.0,48900.0,172000.0,0,4.0,Completado
S107380,2025-06-24,Cartagena,Instalación,Web,T101,10.0,21.2,137.0,61400.0,295000.0,0,,Completado
S114709,2026-06-06,Montería,Instalación,App,T070,49.0,,87.0,37500.0,378000.0,0,3.0,Reprogramado
S103612,2024-12-20,Cartagena,Instalación,Presencial,T039,61.0,11.8,150.0,20700.0,268000.0,0,5.0,Completado
S114270,2026-05-16,Santa Marta,Reparación,Call center,T051,42.0,25.3,63.0,,169000.0,0,4.0,Completado
S106918,2025-06-02,Santa Marta,Instalación,Web,T009,51.0,18.6,138.0,56500.0,403000.0,0,4.0,Completado
S108156,2025-07-27,Cartagena,Instalación,Call center,T096,3.0,21.4,136.0,51600.0,406000.0,0,4.0,Completado
S106673,2025-05-21,Cartagena,Reparación,Web,T003,58.0,19.5,55.0,233500.0,168000.0,0,4.0,Completado
S105178,2025-03-03,Santa Marta,Reparación,App,T031,40.0,22.1,113.0,65000.0,,0,5.0,Completado
S108994,2025-09-10,Valledupar,Mantenimiento,Call center,T005,62.0,4.9,45.0,23800.0,70000.0,0,5.0,Completado
S109841,2025-10-22,Barranquilla,Mantenimiento,Presencial,T057,79.0,27.0,75.0,48300.0,113000.0,0,4.0,Completado
S109357,2025-09-29,Santa Marta,Mantenimiento,Call center,T071,7.0,22.6,86.0,28700.0,61000.0,0,4.0,Completado
S108814,2025-08-30,Barranquilla,Instalación,Call center,T043,26.0,21.7,159.0,118200.0,183000.0,0,4.0,Completado
S112571,2026-02-18,Barranquilla,Reparación,Presencial,T056,51.0,14.0,106.0,135300.0,227000.0,0,4.0,Cancelado
S107981,2025-07-18,Santa Marta,Reparación,Presencial,T010,68.0,15.8,77.0,22900.0,168000.0,0,4.0,Completado
S109795,2025-10-20,Cartagena,Instalación,Call center,T082,0.0,28.2,105.0,7100.0,388000.0,0,4.0,Completado
S103158,2024-12-05,Montería,Mantenimiento,Call center,T046,25.0,40.1,81.0,20800.0,118000.0,0,3.0,Cancelado
S101021,2024-08-17,Cartagena,Instalación,Call center,T015,17.0,22.1,124.0,52100.0,215000.0,0,4.0,Completado
S105522,2025-03-20,Montería,Instalación,Presencial,T055,16.0,36.6,223.0,61000.0,399000.0,0,4.0,Completado
S113442,2026-04-02,Cartagena,Instalación,Web,T017,93.0,11.5,106.0,47400.0,266000.0,0,4.0,Completado
S112617,2026-02-20,Barranquilla,Reparación,Web,T099,4.0,17.9,39.0,288100.0,194000.0,0,4.0,Completado
S107968,2025-07-18,Barranquilla,Reparación,Web,T077,1.0,14.1,93.0,44000.0,182000.0,0,4.0,Completado
S101591,2024-09-17,Barranquilla,Garantía,Web,T068,58.0,13.7,140.0,86800.0,0.0,0,4.0,Completado
S104899,2025-02-17,Valledupar,Instalación,Web,T052,19.0,14.6,187.0,155900.0,273000.0,0,5.0,Cancelado
S110948,2025-12-10,Cartagena,Reparación,Web,T035,37.0,4.8,,90200.0,144000.0,0,5.0,Completado
S104340,2025-01-18,Barranquilla,Reparación,App,T068,62.0,42.9,64.0,44400.0,249000.0,0,4.0,Completado
S106611,2025-05-19,Cartagena,Reparación,App,T105,4.0,11.7,106.0,104000.0,196000.0,0,5.0,Completado
S106443,2025-05-09,Santa Marta,Reparación,App,T031,42.0,6.5,62.0,202000.0,203000.0,0,5.0,Completado
S114044,2026-05-03,Sincelejo,Garantía,Call center,T004,42.0,28.7,169.0,23600.0,0.0,0,3.0,Completado
S114286,2026-05-17,Santa Marta,Reparación,Call center,T080,9.0,,122.0,184700.0,235000.0,0,5.0,Completado
S111774,2026-01-11,Barranquilla,Reparación,App,T076,10.0,13.9,104.0,71600.0,132000.0,0,5.0,Completado
S111254,2025-12-21,Barranquilla,Reparación,App,T078,11.0,20.8,113.0,77800.0,117000.0,1,2.0,Completado
S114985,2026-06-17,Valledupar,Instalación,Call center,T024,43.0,20.8,138.0,376400.0,316000.0,0,5.0,Completado
S104580,2025-01-31,Valledupar,Reparación,App,T005,55.0,8.2,62.0,238900.0,170000.0,0,4.0,Completado
S109677,2025-10-15,Montería,Instalación,Presencial,T033,87.0,31.4,172.0,44900.0,211000.0,0,,Completado
S114628,2026-06-03,Santa Marta,Instalación,Web,T058,63.0,15.0,87.0,34100.0,514000.0,0,4.0,Cancelado
S101279,2024-09-01,Cartagena,Reparación,Presencial,T017,74.0,36.7,120.0,36300.0,233000.0,0,4.0,Completado
S110427,2025-11-20,Barranquilla,Reparación,App,T043,28.0,8.2,124.0,5700.0,138000.0,0,5.0,Completado
S114386,2026-05-22,Cartagena,Mantenimiento,Call center,T003,71.0,54.5,98.0,2100.0,157000.0,0,3.0,Cancelado
S104422,2025-01-22,Santa Marta,Reparación,App,T059,38.0,26.1,133.0,31200.0,192000.0,0,3.0,Reprogramado
S113065,2026-03-16,Cartagena,Instalación,App,T039,76.0,28.7,134.0,28200.0,353000.0,0,,Completado
S114166,2026-05-10,Cartagena,Reparación,App,T073,13.0,13.6,,74700.0,90000.0,0,5.0,Completado
S112625,2026-02-21,Barranquilla,Instalación,Web,T068,76.0,22.1,143.0,40800.0,339000.0,0,4.0,Reprogramado
S104013,2025-01-01,Barranquilla,Reparación,App,T018,32.0,9.4,104.0,116100.0,153000.0,0,5.0,Completado
S111593,2026-01-01,Barranquilla,Reparación,Presencial,T095,5.0,35.7,109.0,49000.0,173000.0,0,4.0,Completado
S111100,2025-12-16,Santa Marta,Mantenimiento,Web,T025,57.0,12.4,41.0,4600.0,104000.0,0,4.0,Completado
S100248,2024-07-10,Valledupar,Garantía,App,T008,72.0,16.1,110.0,18700.0,0.0,0,4.0,Completado
S107694,2025-07-06,Cartagena,Reparación,App,T017,84.0,55.5,60.0,62000.0,140000.0,0,3.0,Reprogramado
S111118,2025-12-17,Cartagena,Garantía,App,T101,15.0,11.5,45.0,80600.0,0.0,0,5.0,Completado
S111031,2025-12-14,Santa Marta,Reparación,Web,T034,57.0,18.8,106.0,61000.0,229000.0,0,4.0,Reprogramado
S110000,2025-10-30,Sincelejo,Instalación,App,T072,14.0,12.0,117.0,56100.0,315000.0,0,5.0,Completado
S108676,2025-08-21,Barranquilla,Instalación,Web,T068,69.0,23.4,155.0,132000.0,374000.0,0,,Completado
S100987,2024-08-15,Barranquilla,Reparación,App,T018,27.0,9.0,134.0,54500.0,231000.0,0,5.0,Completado
S100911,2024-08-12,Cartagena,Reparación,Presencial,T047,27.0,24.9,115.0,167200.0,207000.0,0,4.0,Completado
S103525,2024-12-17,Cartagena,Mantenimiento,Call center,T028,53.0,23.8,87.0,1100.0,90000.0,0,4.0,Completado
S113165,2026-03-20,Montería,Garantía,Presencial,T074,6.0,35.0,54.0,,0.0,0,3.0,Completado
S106430,2025-05-08,Cartagena,Instalación,Call center,T007,22.0,9.4,147.0,58100.0,261000.0,1,3.0,Completado
S115232,2026-06-28,Montería,Instalación,App,T088,11.0,28.1,141.0,87000.0,303000.0,0,4.0,Reprogramado
S107115,2025-06-11,Valledupar,Mantenimiento,Call center,T060,51.0,15.9,56.0,54500.0,115000.0,0,4.0,Completado
S112761,2026-03-01,Santa Marta,Reparación,Call center,T038,68.0,19.2,40.0,66700.0,154000.0,0,4.0,Completado
S110938,2025-12-10,Valledupar,Reparación,App,T005,65.0,19.2,107.0,34000.0,256000.0,0,5.0,Reprogramado
S110862,2025-12-08,Santa Marta,Reparación,App,T042,37.0,19.1,141.0,23800.0,290000.0,0,3.0,Completado
S113044,2026-03-15,Cartagena,Instalación,App,T003,68.0,17.8,119.0,46200.0,342000.0,0,5.0,Completado
S103852,2024-12-27,Barranquilla,Mantenimiento,App,T045,21.0,17.1,73.0,2100.0,84000.0,0,,Completado
S100992,2024-08-16,Valledupar,Mantenimiento,Web,T008,73.0,16.0,87.0,30600.0,78000.0,0,,Completado
S101376,2024-09-05,Santa Marta,Instalación,App,T059,34.0,,110.0,75500.0,332000.0,0,4.0,Completado
S114551,2026-05-31,Barranquilla,Mantenimiento,App,T001,31.0,20.3,46.0,13500.0,116000.0,0,5.0,Completado
S110515,2025-11-25,Santa Marta,Reparación,Presencial,T080,3.0,18.9,114.0,155500.0,194000.0,0,5.0,Completado
S102865,2024-11-25,Santa Marta,Garantía,Web,T019,24.0,5.5,110.0,207900.0,0.0,0,5.0,Completado
S100044,2024-07-02,Valledupar,Garantía,App,T026,26.0,7.2,102.0,9400.0,0.0,0,5.0,Completado
S100553,2024-07-24,Cartagena,Instalación,App,T054,20.0,11.4,214.0,125000.0,481000.0,1,4.0,Completado
S110514,2025-11-25,Barranquilla,Instalación,App,T076,8.0,25.3,203.0,5100.0,199000.0,0,3.0,Completado
S109728,2025-10-16,Sincelejo,Instalación,Call center,T040,23.0,22.3,,158000.0,302000.0,0,4.0,Completado
S112851,2026-03-05,Barranquilla,Mantenimiento,Call center,T043,32.0,31.4,93.0,9200.0,106000.0,0,4.0,Completado
S102796,2024-11-21,Cartagena,Reparación,Presencial,T003,52.0,34.5,93.0,83900.0,200000.0,0,4.0,Completado
S113408,2026-04-01,Santa Marta,Reparación,Presencial,T010,77.0,34.5,112.0,43600.0,99000.0,0,3.0,Completado
S113902,2026-04-26,Santa Marta,Garantía,Web,T041,78.0,17.5,71.0,49300.0,0.0,0,4.0,Completado
S111132,2025-12-17,Barranquilla,Reparación,App,T057,81.0,12.2,78.0,32000.0,258000.0,0,5.0,Completado
S109725,2025-10-16,Cartagena,Instalación,App,T047,41.0,4.1,167.0,63900.0,317000.0,0,5.0,Completado
S113532,2026-04-07,Santa Marta,Instalación,Call center,T041,77.0,29.5,174.0,69400.0,304000.0,0,4.0,Completado
S110848,2025-12-08,Barranquilla,Mantenimiento,Web,T077,6.0,14.6,77.0,57600.0,139000.0,0,5.0,Completado
S110773,2025-12-05,Barranquilla,Reparación,Call center,T097,8.0,19.2,100.0,37400.0,163000.0,1,3.0,Completado
S112162,2026-01-28,Barranquilla,Instalación,App,T066,91.0,12.3,131.0,26500.0,382000.0,0,5.0,Completado
S113237,2026-03-24,Montería,Instalación,App,T075,6.0,32.4,164.0,150600.0,282000.0,0,5.0,Completado
S114169,2026-05-10,Barranquilla,Reparación,App,T016,70.0,46.9,66.0,78400.0,151000.0,0,3.0,Completado
S100004,2024-07-01,Santa Marta,Instalación,App,T041,56.0,17.7,156.0,85000.0,337000.0,0,4.0,Completado
S100811,2024-08-07,Barranquilla,Mantenimiento,App,T013,13.0,7.0,51.0,13800.0,87000.0,0,4.0,Completado
S104479,2025-01-25,Santa Marta,Instalación,Call center,T009,46.0,28.1,81.0,36000.0,394000.0,0,,Cancelado
S100572,2024-07-25,Santa Marta,Instalación,App,T042,20.0,6.1,172.0,13500.0,308000.0,0,5.0,Completado
S107123,2025-06-11,Sincelejo,Instalación,Web,T040,19.0,32.9,79.0,137900.0,355000.0,0,4.0,Completado
S103534,2024-12-18,Barranquilla,Instalación,App,T068,61.0,17.2,192.0,86000.0,318000.0,0,5.0,Completado
S111390,2025-12-25,Montería,Reparación,App,T103,11.0,41.8,87.0,15200.0,99000.0,0,4.0,Completado
S114712,2026-06-06,Barranquilla,Instalación,Presencial,T045,39.0,27.3,133.0,58900.0,389000.0,0,4.0,Cancelado
S105377,2025-03-13,Barranquilla,Reparación,Call center,T013,20.0,14.6,88.0,30500.0,162000.0,1,3.0,Cancelado
S111899,2026-01-16,Santa Marta,Reparación,Web,T065,74.0,18.3,61.0,16400.0,229000.0,0,4.0,Completado
S107135,2025-06-12,Santa Marta,Reparación,Presencial,T041,67.0,10.1,101.0,13800.0,98000.0,0,5.0,Cancelado
S104896,2025-02-17,Santa Marta,Mantenimiento,Call center,T051,27.0,27.1,20.0,23800.0,88000.0,0,,Completado
S115215,2026-06-26,Barranquilla,Reparación,App,T045,40.0,41.7,0.0,20500.0,128000.0,0,3.0,Reprogramado
S108096,2025-07-24,Santa Marta,Garantía,Call center,T010,68.0,23.3,128.0,195900.0,0.0,0,5.0,Completado
S112921,2026-03-09,Barranquilla,Reparación,App,T099,5.0,13.1,90.0,29400.0,161000.0,0,4.0,Completado
S114763,2026-06-08,Cartagena,Mantenimiento,App,T027,49.0,29.1,59.0,19300.0,92000.0,0,4.0,Completado
S107189,2025-06-14,Barranquilla,Mantenimiento,App,T104,5.0,20.1,67.0,11200.0,78000.0,1,2.0,Completado
S109924,2025-10-27,Cartagena,Reparación,Presencial,T105,10.0,9.7,102.0,55000.0,79000.0,0,5.0,Reprogramado
S100338,2024-07-15,Sincelejo,Instalación,Web,T050,72.0,17.4,172.0,278400.0,253000.0,0,4.0,Completado
S100541,2024-07-24,Barranquilla,Instalación,App,T018,26.0,4.3,206.0,12000.0,346000.0,0,5.0,Completado
S112500,2026-02-15,Cartagena,Reparación,Web,T096,9.0,31.6,73.0,59000.0,274000.0,0,4.0,Completado
S109748,2025-10-17,Santa Marta,Instalación,App,T080,2.0,14.2,176.0,124900.0,373000.0,0,5.0,Completado
S103155,2024-12-05,Montería,Reparación,App,T049,37.0,23.2,81.0,28300.0,207000.0,0,4.0,Completado
